Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,ByteCount,Label
25.47305836,TCP,192.168.1.101,192.168.1.47,65151,151,821,287748,Attack
81.46788549,TCP,192.168.1.176,192.168.1.94,53672,148,238,847031,Normal
81.83925896,TCP,192.168.1.60,192.168.1.87,33556,426,420,133104,Attack
6.403995987,ICMP,192.168.1.70,192.168.1.184,7180,706,632,712407,Normal
39.38899855,UDP,192.168.1.2,192.168.1.49,32434,879,620,844108,Attack
53.62896437,TCP,192.168.1.206,192.168.1.242,59253,398,83,1213409,Attack
99.45786998,UDP,192.168.1.192,192.168.1.69,17954,886,925,734874,Attack
62.59536254,ICMP,192.168.1.68,192.168.1.45,35616,339,149,1375266,Attack
29.69897693,TCP,192.168.1.230,192.168.1.190,21609,748,453,477759,Attack
58.00430894,ICMP,192.168.1.136,192.168.1.66,15164,209,511,163921,Normal
87.37287049,TCP,192.168.1.180,192.168.1.72,60256,110,344,105626,Attack
66.30063902,ICMP,192.168.1.121,192.168.1.92,44981,871,427,62876,Attack
43.77229135,ICMP,192.168.1.112,192.168.1.64,16764,505,465,825783,Normal
2.413199556,ICMP,192.168.1.99,192.168.1.163,61055,693,137,1139220,Attack
67.15772255,TCP,192.168.1.184,192.168.1.69,11479,143,450,409354,Normal
58.22509581,ICMP,192.168.1.31,192.168.1.154,56926,631,882,854713,Normal
18.73720336,UDP,192.168.1.205,192.168.1.240,20999,579,796,1454682,Normal
50.39621366,UDP,192.168.1.252,192.168.1.217,9548,680,337,1149816,Attack
58.71048927,UDP,192.168.1.115,192.168.1.80,37749,759,484,712398,Normal
24.32003777,ICMP,192.168.1.245,192.168.1.139,7096,275,223,700585,Attack
78.09049438,TCP,192.168.1.50,192.168.1.29,16836,680,382,1125038,Normal
83.17427381,TCP,192.168.1.163,192.168.1.149,58548,923,208,346848,Normal
,UDP,192.168.1.211,192.168.1.86,18538,739,,1193187,Attack
25.58724522,UDP,192.168.1.197,192.168.1.210,37911,530,672,669003,Attack
78.57927096,TCP,192.168.1.88,192.168.1.18,17090,620,913,614150,Attack
17.14181748,ICMP,192.168.1.112,192.168.1.138,4432,978,28,704040,Normal
54.21539068,UDP,192.168.1.243,192.168.1.247,17009,526,289,1289832,Attack
19.71301017,UDP,192.168.1.145,192.168.1.6,11300,944,418,807000,Normal
47.88797255,TCP,192.168.1.81,192.168.1.248,14034,521,776,463245,Attack
27.95767132,UDP,192.168.1.72,192.168.1.34,11968,666,446,600985,Normal
63.16538154,UDP,192.168.1.109,192.168.1.149,23213,619,73,1267628,Attack
43.35419028,TCP,192.168.1.232,192.168.1.235,39636,352,475,855869,Normal
38.87632663,UDP,192.168.1.22,192.168.1.6,30251,783,403,1187742,Attack
76.84455983,ICMP,192.168.1.116,192.168.1.221,53269,164,627,799529,Normal
40.27846205,UDP,192.168.1.225,192.168.1.147,12435,7,875,193164,Normal
97.0325827,TCP,192.168.1.144,192.168.1.178,60702,222,43,1061949,Attack
93.32712719,TCP,192.168.1.100,192.168.1.199,33918,742,454,851419,Attack
69.24460903,TCP,192.168.1.99,192.168.1.71,33890,654,938,162071,Normal
97.48963209,TCP,192.168.1.13,192.168.1.148,36334,550,945,68714,Normal
17.89662579,UDP,192.168.1.200,192.168.1.46,34152,1004,974,854990,Attack
2.458284971,ICMP,192.168.1.16,192.168.1.247,20380,419,882,1216171,Attack
74.909105,ICMP,192.168.1.219,192.168.1.240,53890,409,148,1293610,Normal
76.04164252,ICMP,192.168.1.17,192.168.1.110,25841,793,362,594118,Attack
21.12290522,TCP,192.168.1.14,192.168.1.35,62045,39,119,310067,Normal
83.73606829,TCP,192.168.1.57,192.168.1.34,4717,731,237,394819,Attack
79.8282128,ICMP,192.168.1.134,192.168.1.224,53086,133,331,1260637,Normal
70.45225392,ICMP,192.168.1.124,192.168.1.213,55614,183,76,485794,Normal
68.16167331,TCP,192.168.1.185,192.168.1.144,55473,684,299,933429,Attack
91.01618025,ICMP,192.168.1.147,192.168.1.91,43615,987,233,810720,Attack
86.14613069,ICMP,192.168.1.3,192.168.1.231,27112,896,743,1446131,Attack
94.66647623,TCP,192.168.1.220,192.168.1.116,24458,901,288,21541,Attack
40.33041758,ICMP,192.168.1.10,192.168.1.124,37773,295,806,369624,Attack
67.99732081,UDP,192.168.1.85,192.168.1.128,49273,444,739,572145,Normal
37.19741806,ICMP,192.168.1.181,192.168.1.161,17188,188,150,1469319,Normal
95.09221417,UDP,192.168.1.139,192.168.1.226,46684,695,897,1070831,Attack
2.480667068,UDP,192.168.1.198,192.168.1.179,18267,242,371,945827,Attack
51.62663321,ICMP,192.168.1.56,192.168.1.109,58707,707,637,1316050,Normal
86.54861858,ICMP,192.168.1.210,192.168.1.205,23331,585,679,439246,Attack
25.10261307,TCP,192.168.1.183,192.168.1.46,60041,37,810,1071357,Attack
71.11433691,UDP,192.168.1.244,192.168.1.227,58148,331,640,15000,Normal
2.819210272,ICMP,192.168.1.101,192.168.1.119,26523,789,615,1292321,Attack
0.485027228,ICMP,192.168.1.216,192.168.1.154,63067,708,372,201977,Normal
43.15767185,UDP,192.168.1.190,,39701,390,999,410794,Normal
16.41252823,ICMP,192.168.1.177,192.168.1.12,47183,879,267,181817,Attack
94.70260029,UDP,192.168.1.32,192.168.1.34,31441,623,411,550939,Normal
34.30701169,ICMP,192.168.1.66,192.168.1.146,30544,380,853,478816,Normal
56.88285279,ICMP,192.168.1.165,192.168.1.194,28706,322,335,272790,Attack
77.45001275,UDP,192.168.1.132,192.168.1.219,24279,104,69,1470026,Normal
14.63939366,UDP,192.168.1.15,192.168.1.206,63180,745,410,342556,Normal
16.91362789,TCP,192.168.1.48,192.168.1.162,61358,521,527,1132491,Normal
22.12755419,ICMP,192.168.1.128,192.168.1.36,29575,656,567,,Attack
33.34245766,TCP,192.168.1.166,192.168.1.97,47295,819,363,81732,Normal
87.87032361,ICMP,192.168.1.75,192.168.1.211,3960,587,129,1476413,Normal
19.56082454,TCP,192.168.1.31,192.168.1.18,44240,971,13,74978,Attack
48.78765603,ICMP,192.168.1.144,192.168.1.210,44606,693,360,490484,Normal
91.81061349,UDP,192.168.1.83,192.168.1.224,26906,608,193,1449591,Attack
57.04670961,UDP,192.168.1.176,192.168.1.59,65413,38,433,201984,Attack
10.65435013,UDP,192.168.1.111,192.168.1.57,57708,766,547,870323,Attack
85.57641323,TCP,192.168.1.173,192.168.1.139,6429,933,636,65414,Attack
83.20209605,TCP,192.168.1.101,192.168.1.152,47932,768,43,834312,Attack
32.0326827,ICMP,192.168.1.24,192.168.1.99,40640,443,551,1339294,Normal
47.34330013,TCP,192.168.1.221,192.168.1.71,61534,95,154,424467,Attack
38.11681834,UDP,192.168.1.246,192.168.1.159,18697,775,834,340618,Attack
72.07088358,TCP,192.168.1.194,192.168.1.65,8645,1006,109,784645,Attack
76.16742308,TCP,192.168.1.186,192.168.1.62,3830,954,152,113964,Attack
15.94936204,TCP,192.168.1.69,192.168.1.202,20168,577,530,217391,Normal
75.05881034,UDP,192.168.1.73,192.168.1.175,58803,978,500,423562,Normal
82.99017351,ICMP,192.168.1.22,192.168.1.228,54817,790,843,905970,Normal
95.11340152,ICMP,192.168.1.177,192.168.1.116,9192,295,360,455853,Attack
54.48176167,ICMP,192.168.1.169,192.168.1.181,15222,519,980,191559,Attack
11.34569465,TCP,192.168.1.122,192.168.1.199,20272,592,333,537577,Attack
67.42895737,TCP,192.168.1.168,192.168.1.64,29190,568,319,410864,Attack
49.28411025,ICMP,192.168.1.125,192.168.1.254,38645,904,961,1440442,Normal
19.00742467,ICMP,192.168.1.143,192.168.1.9,32188,34,734,771001,Normal
9.816826475,ICMP,192.168.1.170,192.168.1.237,55467,722,260,606538,Attack
25.14229182,ICMP,,192.168.1.172,33389,152,980,666276,Normal
11.94045683,UDP,192.168.1.124,192.168.1.190,31706,1007,539,1418863,Normal
83.24035917,ICMP,192.168.1.78,192.168.1.131,43226,594,585,839499,Normal
65.36677144,UDP,192.168.1.95,192.168.1.238,50363,308,568,5504,Normal
24.43584881,TCP,192.168.1.162,192.168.1.70,37394,,993,845946,Normal
46.13970029,TCP,192.168.1.240,192.168.1.152,12836,197,612,894723,Attack
91.55513508,UDP,192.168.1.31,192.168.1.31,30056,837,48,529405,Attack
67.4588362,ICMP,192.168.1.214,192.168.1.124,40617,231,238,313271,Normal
58.92420509,TCP,192.168.1.47,192.168.1.121,26706,138,648,212720,Normal
,ICMP,192.168.1.56,192.168.1.215,27456,995,134,720921,
28.37191521,UDP,192.168.1.229,192.168.1.23,6898,497,402,700142,Attack
23.08400041,UDP,192.168.1.209,192.168.1.23,44693,771,524,494366,Normal
98.68730009,UDP,192.168.1.140,192.168.1.85,27935,193,928,388088,Attack
95.89516743,ICMP,192.168.1.156,192.168.1.49,7943,403,234,1391008,Attack
56.39364513,ICMP,192.168.1.242,192.168.1.108,39375,363,488,722161,Attack
1.624168993,ICMP,192.168.1.10,192.168.1.233,34941,103,217,1031101,Attack
93.55752975,UDP,192.168.1.214,192.168.1.225,13702,28,690,324832,Attack
89.40326313,ICMP,192.168.1.216,192.168.1.251,16873,248,252,451963,Attack
52.7113266,UDP,192.168.1.251,192.168.1.203,7474,919,554,1008137,Attack
58.52899366,TCP,192.168.1.109,192.168.1.106,43117,560,322,508906,Normal
61.05413386,ICMP,192.168.1.181,192.168.1.229,52578,232,486,1047891,Normal
82.59614455,ICMP,192.168.1.140,192.168.1.45,54694,141,67,317269,Attack
89.74914067,ICMP,192.168.1.139,192.168.1.18,62095,876,679,1482331,Normal
29.52492971,TCP,192.168.1.179,192.168.1.146,42815,911,930,1190062,Normal
80.17017713,ICMP,192.168.1.3,192.168.1.253,20834,449,749,503623,Attack
1.831576452,TCP,192.168.1.153,192.168.1.131,50956,124,782,818375,Attack
92.76678742,TCP,192.168.1.71,192.168.1.149,3677,576,714,732834,Normal
19.24113177,UDP,192.168.1.219,192.168.1.221,42020,368,439,741102,Attack
91.15321496,ICMP,192.168.1.211,192.168.1.146,57344,169,107,30188,Attack
0.165786869,TCP,192.168.1.16,192.168.1.239,61714,970,238,319476,Normal
33.52749445,UDP,192.168.1.82,192.168.1.44,61607,430,629,1277016,Attack
19.30924745,UDP,192.168.1.238,192.168.1.195,47852,10,943,523156,Normal
38.79609953,UDP,192.168.1.212,192.168.1.153,6767,6,863,906361,Attack
54.69484345,TCP,192.168.1.21,192.168.1.82,9625,558,237,313501,Attack
30.40140831,TCP,192.168.1.126,192.168.1.82,17318,593,518,1470694,Normal
53.08342016,UDP,192.168.1.135,192.168.1.102,14807,151,310,1055955,Normal
8.890225265,TCP,192.168.1.51,192.168.1.172,2569,49,365,396046,Attack
61.60812498,ICMP,192.168.1.44,192.168.1.105,29420,578,539,533500,Attack
54.13402602,ICMP,192.168.1.139,192.168.1.93,64822,449,968,249034,
57.67346828,ICMP,192.168.1.17,192.168.1.152,3654,411,811,244702,Normal
3.964464364,ICMP,192.168.1.35,192.168.1.86,16030,891,274,24105,Normal
43.96908595,TCP,192.168.1.166,192.168.1.82,17905,490,287,974741,Attack
42.68113165,ICMP,192.168.1.163,192.168.1.198,10325,281,794,873850,Attack
3.724098434,UDP,192.168.1.156,192.168.1.59,21586,385,385,649174,Normal
71.44426986,TCP,192.168.1.3,192.168.1.177,42915,228,203,428363,Normal
14.00588392,ICMP,192.168.1.8,192.168.1.84,36512,24,857,1684,Attack
46.14116027,UDP,192.168.1.151,192.168.1.228,61936,180,240,347668,Normal
95.65161884,ICMP,192.168.1.86,192.168.1.60,21218,72,804,1149114,Attack
20.11001632,UDP,192.168.1.86,192.168.1.173,10813,33,557,231470,Normal
57.18830633,UDP,192.168.1.135,192.168.1.101,48415,36,900,1228072,Attack
55.95030713,TCP,192.168.1.160,192.168.1.144,44400,838,81,74545,Normal
26.15614585,ICMP,192.168.1.6,192.168.1.204,28293,376,50,1162424,Normal
37.71309658,ICMP,192.168.1.174,192.168.1.222,24597,330,440,644332,Normal
86.46539963,UDP,192.168.1.46,192.168.1.67,39313,726,526,1389325,Attack
12.48955373,UDP,192.168.1.220,192.168.1.14,47834,380,982,1353967,Attack
77.94210857,TCP,192.168.1.207,192.168.1.103,32443,743,31,88155,Normal
42.67472875,ICMP,192.168.1.20,192.168.1.87,59462,261,782,43198,Attack
42.63260373,ICMP,192.168.1.173,192.168.1.65,31150,635,810,561071,Normal
97.49406728,ICMP,192.168.1.116,192.168.1.111,56137,599,471,1342899,Attack
33.70744651,UDP,192.168.1.235,192.168.1.158,14188,826,53,983176,Normal
67.15403282,TCP,192.168.1.94,192.168.1.168,31884,212,675,524530,Attack
62.05707658,TCP,192.168.1.251,192.168.1.4,14945,554,890,1348346,Attack
61.04231748,UDP,192.168.1.222,192.168.1.195,3291,540,637,917398,Normal
29.6562734,UDP,192.168.1.139,192.168.1.54,12278,729,466,96169,Normal
73.04378961,UDP,192.168.1.22,192.168.1.146,18097,595,701,845907,Attack
48.02999579,TCP,192.168.1.233,192.168.1.185,59902,142,627,60155,Normal
36.33137168,TCP,192.168.1.177,192.168.1.119,11079,708,631,998814,Attack
73.44065666,UDP,192.168.1.112,192.168.1.22,49969,402,785,862854,Normal
25.46263963,UDP,192.168.1.135,192.168.1.91,56778,606,754,959325,Attack
20.18405527,ICMP,192.168.1.165,192.168.1.36,58158,112,675,802145,Attack
21.18150596,TCP,192.168.1.28,192.168.1.184,30718,989,473,1089376,Attack
11.16091051,TCP,192.168.1.92,192.168.1.88,47637,330,527,685903,Normal
5.897340014,UDP,192.168.1.49,192.168.1.105,15224,739,142,286069,Normal
40.32597616,ICMP,192.168.1.10,192.168.1.113,18406,582,870,819117,Attack
62.56028154,TCP,192.168.1.225,192.168.1.169,60556,328,854,145182,Attack
1.602434668,TCP,192.168.1.241,192.168.1.29,9084,878,923,1318141,Normal
11.90186822,TCP,192.168.1.130,192.168.1.9,46628,60,218,1188517,Attack
84.79213378,ICMP,192.168.1.252,192.168.1.78,38622,938,810,841216,Normal
80.31858407,UDP,192.168.1.200,192.168.1.237,50004,248,92,1170398,Attack
32.47002196,TCP,192.168.1.5,192.168.1.153,42263,435,952,521158,Attack
6.100181363,TCP,192.168.1.245,192.168.1.238,11192,831,471,1404791,Attack
50.93700226,ICMP,192.168.1.146,192.168.1.184,27283,972,673,93908,Attack
69.48779141,UDP,192.168.1.224,192.168.1.179,45557,,91,1192521,Attack
36.26781988,TCP,192.168.1.51,192.168.1.108,4742,987,56,257957,Attack
8.065048241,ICMP,192.168.1.24,192.168.1.252,43838,446,444,933711,Normal
49.17449141,TCP,192.168.1.242,192.168.1.122,1247,194,569,436562,Attack
73.09296952,UDP,,192.168.1.202,51627,31,601,482025,Attack
49.57928323,UDP,192.168.1.153,192.168.1.192,20399,771,919,1337166,Normal
10.40589655,UDP,192.168.1.61,192.168.1.232,25761,329,673,527975,Normal
28.77710482,TCP,192.168.1.114,192.168.1.191,39273,635,66,1104791,Attack
71.44235139,ICMP,192.168.1.44,192.168.1.251,22417,612,567,1216304,Attack
15.23649974,TCP,192.168.1.191,192.168.1.142,26089,278,449,1128422,Normal
36.52957177,UDP,192.168.1.236,192.168.1.213,37307,397,837,134428,Normal
68.30187492,ICMP,192.168.1.240,192.168.1.123,28233,811,593,301062,Normal
3.205977166,UDP,192.168.1.19,192.168.1.254,51476,371,46,331091,Attack
52.40249948,ICMP,192.168.1.69,192.168.1.248,9869,837,714,353996,Normal
7.703966237,TCP,192.168.1.83,192.168.1.12,13194,114,178,70689,Normal
34.12804374,ICMP,192.168.1.155,192.168.1.122,29544,857,414,1401946,Normal
54.566487,UDP,192.168.1.186,192.168.1.81,33800,899,919,1414253,Attack
83.48180332,ICMP,192.168.1.89,192.168.1.136,8397,601,139,382740,Attack
88.06834054,ICMP,192.168.1.110,192.168.1.173,49763,742,740,1438130,Normal
66.7047036,ICMP,192.168.1.165,192.168.1.225,23738,28,153,194289,Normal
16.49121025,TCP,192.168.1.108,192.168.1.135,60943,405,515,98081,Attack
96.09574397,ICMP,192.168.1.32,192.168.1.248,11050,413,518,960583,Normal
25.93743562,TCP,192.168.1.39,192.168.1.85,30154,403,378,116368,Attack
64.96127917,TCP,192.168.1.140,192.168.1.15,46046,386,465,928112,Attack
73.66330714,UDP,192.168.1.147,192.168.1.230,21342,447,120,868156,Normal
36.41390407,UDP,192.168.1.127,192.168.1.36,63115,464,386,578166,Normal
34.37403186,TCP,192.168.1.101,192.168.1.201,16127,603,4,31510,Attack
94.49549603,UDP,192.168.1.29,192.168.1.135,63100,756,841,450280,Normal
15.37539504,TCP,192.168.1.16,192.168.1.45,24182,489,326,1325937,Attack
78.6658829,TCP,192.168.1.59,192.168.1.86,61828,430,713,254354,Normal
12.34346808,UDP,192.168.1.12,192.168.1.192,8077,595,858,174246,Normal
11.02073274,UDP,192.168.1.98,192.168.1.92,63181,460,629,451609,Normal
71.38463033,ICMP,192.168.1.119,192.168.1.226,31012,161,266,649844,Attack
61.61036437,UDP,192.168.1.199,192.168.1.174,12821,761,89,55011,Attack
10.61113983,TCP,192.168.1.174,192.168.1.1,58188,845,258,1368503,Normal
60.85060502,TCP,192.168.1.144,192.168.1.14,25877,376,965,307403,Normal
49.37588799,TCP,192.168.1.144,192.168.1.121,18176,841,243,1137973,Normal
48.66927863,TCP,192.168.1.12,192.168.1.247,60437,779,716,96895,Normal
69.78398281,ICMP,192.168.1.162,192.168.1.224,5581,178,101,785147,Normal
13.72206724,UDP,192.168.1.175,192.168.1.70,4585,801,672,894050,Attack
85.57664346,UDP,192.168.1.216,192.168.1.98,36513,53,985,326665,Attack
6.456718961,ICMP,192.168.1.250,192.168.1.116,59372,488,749,1173703,Attack
44.36020047,ICMP,192.168.1.107,192.168.1.226,53685,765,58,1259576,Attack
79.58035484,,192.168.1.242,192.168.1.169,50512,397,436,1283594,Attack
,UDP,192.168.1.247,192.168.1.9,34261,557,866,288345,Normal
68.41437593,UDP,192.168.1.34,192.168.1.137,2865,870,161,596413,Normal
56.85746525,ICMP,192.168.1.211,192.168.1.193,44876,186,884,595735,Attack
25.55017827,UDP,192.168.1.61,192.168.1.19,17177,695,154,380023,Attack
83.04770836,UDP,192.168.1.8,192.168.1.195,50276,18,858,538015,Normal
7.027211208,UDP,192.168.1.25,192.168.1.178,65379,747,516,426569,Attack
92.7265109,TCP,192.168.1.31,192.168.1.162,37405,915,859,527970,Normal
40.90377169,ICMP,192.168.1.123,192.168.1.77,5880,368,711,168212,Attack
64.53024352,UDP,192.168.1.114,192.168.1.95,23358,395,565,317220,Attack
23.9880974,UDP,192.168.1.239,192.168.1.19,53617,894,699,377659,Attack
23.75758074,ICMP,192.168.1.70,192.168.1.137,14826,709,257,1104579,Attack
76.9922748,UDP,192.168.1.104,192.168.1.198,59789,544,788,492793,Attack
85.76530731,UDP,192.168.1.176,192.168.1.131,35460,794,448,433727,Attack
76.04238597,ICMP,192.168.1.128,192.168.1.255,37537,602,197,1170468,Normal
8.063228766,ICMP,192.168.1.68,192.168.1.247,4760,228,696,987876,Normal
2.22168858,ICMP,192.168.1.192,192.168.1.14,45801,640,566,700299,Normal
11.89008946,ICMP,192.168.1.179,192.168.1.173,32456,937,870,826502,Attack
54.26962028,TCP,192.168.1.159,192.168.1.47,33881,301,507,1042681,Normal
0.675036781,TCP,192.168.1.16,192.168.1.126,61006,414,357,81279,Normal
5.368155401,ICMP,192.168.1.52,192.168.1.33,45185,843,340,312700,Attack
55.72627494,ICMP,192.168.1.99,192.168.1.149,28079,447,390,356792,Normal
89.96988665,TCP,192.168.1.154,192.168.1.114,15120,846,752,8614,Attack
67.96052325,UDP,192.168.1.161,192.168.1.7,59709,924,39,388962,Normal
45.22953223,UDP,192.168.1.200,192.168.1.150,12044,547,201,1468626,Normal
33.67262582,ICMP,192.168.1.208,192.168.1.177,3637,1014,430,444731,Normal
82.43659956,ICMP,192.168.1.97,192.168.1.15,24347,756,2,1190127,Normal
64.47883044,UDP,192.168.1.48,192.168.1.12,39054,558,291,1470669,Normal
37.63229522,ICMP,192.168.1.160,192.168.1.225,42564,771,340,1299902,Normal
46.07235591,TCP,192.168.1.108,192.168.1.9,59001,629,213,789924,Normal
8.995245139,UDP,192.168.1.234,192.168.1.90,58981,946,259,192983,Attack
10.19493705,UDP,192.168.1.152,192.168.1.236,53245,921,30,470309,Normal
69.06948758,UDP,192.168.1.121,192.168.1.190,44079,93,722,225789,Normal
45.71981125,ICMP,192.168.1.162,192.168.1.161,49757,325,234,914652,Normal
55.3017529,TCP,192.168.1.58,192.168.1.90,8212,110,588,789971,Attack
48.75419491,ICMP,192.168.1.163,192.168.1.133,7068,890,513,755389,Normal
37.42282306,UDP,192.168.1.36,192.168.1.53,25750,104,10,681142,Attack
89.29395294,UDP,192.168.1.144,192.168.1.3,54054,245,864,848015,Attack
80.90895317,TCP,192.168.1.53,192.168.1.117,23773,582,668,1319207,Attack
9.39600164,UDP,192.168.1.116,192.168.1.18,60632,288,33,176463,Attack
13.60878541,UDP,192.168.1.28,192.168.1.98,7008,791,451,868864,Attack
77.19793824,UDP,192.168.1.55,192.168.1.60,63504,37,819,471563,Normal
34.20056849,TCP,192.168.1.248,192.168.1.33,25536,386,387,810552,Attack
43.44248364,UDP,192.168.1.28,192.168.1.23,4902,205,497,387978,Attack
1.894756675,TCP,192.168.1.196,192.168.1.136,52702,669,650,438578,Normal
87.13302973,ICMP,192.168.1.106,192.168.1.192,9665,427,714,442404,Attack
85.83666165,UDP,192.168.1.79,192.168.1.150,53712,963,175,205674,Attack
1.432456608,TCP,192.168.1.107,192.168.1.245,27090,883,678,1351840,Normal
82.91836521,TCP,192.168.1.110,192.168.1.49,7746,349,976,779144,Normal
4.827143012,ICMP,192.168.1.39,192.168.1.224,40510,385,607,1208351,Attack
52.61483305,UDP,192.168.1.76,192.168.1.206,37849,291,910,367531,Attack
48.71428607,TCP,192.168.1.252,192.168.1.204,17891,129,264,107404,Attack
21.31296942,UDP,192.168.1.103,192.168.1.231,38611,,657,1158131,Normal
14.8446121,UDP,192.168.1.231,192.168.1.15,38750,609,95,174846,Attack
70.55997005,ICMP,192.168.1.32,192.168.1.135,48446,816,862,750299,Normal
21.14379328,TCP,192.168.1.100,,50606,302,418,,Attack
64.73617293,UDP,192.168.1.124,192.168.1.11,28003,345,373,534796,Normal
41.97991969,ICMP,192.168.1.88,192.168.1.74,34196,607,876,1472621,Attack
98.69974809,TCP,192.168.1.179,192.168.1.41,33999,63,714,1480463,Attack
60.9355834,ICMP,192.168.1.62,192.168.1.171,8917,15,300,576962,Attack
6.157148473,UDP,192.168.1.128,192.168.1.238,29290,222,70,1012258,Attack
95.49312244,ICMP,192.168.1.50,192.168.1.25,28555,813,563,508245,Normal
47.42201306,TCP,192.168.1.28,192.168.1.57,14964,451,411,1220573,Normal
22.8186074,UDP,192.168.1.178,192.168.1.125,20281,37,750,1008851,Attack
27.33851663,ICMP,192.168.1.62,192.168.1.132,41217,750,5,292719,Normal
5.226011814,ICMP,192.168.1.45,192.168.1.122,4306,663,661,406064,Attack
66.67779852,UDP,192.168.1.51,192.168.1.122,44203,975,107,325695,Attack
67.38950114,UDP,192.168.1.144,192.168.1.11,6484,960,770,1268249,Attack
95.688746,TCP,192.168.1.173,192.168.1.154,27700,970,831,691258,Attack
85.45153814,TCP,192.168.1.60,192.168.1.24,5902,186,836,1430130,Attack
6.831085096,TCP,192.168.1.16,192.168.1.36,56399,496,271,1405722,Attack
75.49786361,ICMP,192.168.1.81,192.168.1.38,13932,225,735,63774,Attack
52.56689398,TCP,192.168.1.149,192.168.1.21,36695,766,130,1365732,Attack
87.49309774,TCP,192.168.1.163,192.168.1.34,57795,874,553,1212673,Normal
75.91055569,ICMP,192.168.1.53,192.168.1.242,35132,752,942,759487,Attack
14.19576444,ICMP,192.168.1.222,192.168.1.214,55989,362,21,218946,Normal
70.51029341,TCP,192.168.1.112,192.168.1.209,23727,909,97,1095716,Normal
96.36378328,ICMP,192.168.1.200,192.168.1.135,58825,542,556,132577,Normal
63.83941535,UDP,192.168.1.118,192.168.1.255,3468,371,279,1116749,Attack
87.55219605,ICMP,192.168.1.159,192.168.1.4,39022,870,410,317783,Attack
81.06680208,ICMP,192.168.1.170,192.168.1.1,14758,467,142,1249092,Normal
8.702126771,ICMP,192.168.1.220,192.168.1.166,65104,844,935,137786,Attack
18.35595596,ICMP,192.168.1.243,192.168.1.111,65441,676,687,1493287,Normal
75.67386046,UDP,192.168.1.231,192.168.1.189,51357,702,606,629552,Normal
63.52975628,UDP,192.168.1.99,192.168.1.149,10780,224,643,685609,Normal
29.11080219,TCP,192.168.1.175,192.168.1.120,24090,525,503,425649,Attack
63.50653714,UDP,192.168.1.115,192.168.1.59,12683,796,17,109723,Attack
8.720663695,ICMP,192.168.1.16,192.168.1.255,3610,830,451,101071,Attack
67.12976459,TCP,192.168.1.85,192.168.1.110,49793,99,290,1114036,Attack
90.27360917,TCP,192.168.1.110,192.168.1.21,10694,856,195,427723,Attack
58.00922318,ICMP,192.168.1.166,192.168.1.229,22459,1021,766,653762,Normal
39.84596087,UDP,192.168.1.180,192.168.1.117,28849,306,113,875880,Normal
43.32307044,TCP,192.168.1.135,192.168.1.234,3932,835,788,1151361,Normal
58.73696085,UDP,192.168.1.63,192.168.1.65,25434,841,623,202217,Attack
93.47059706,TCP,192.168.1.120,192.168.1.108,13350,118,739,369088,Attack
16.99053651,UDP,192.168.1.34,192.168.1.107,19443,475,668,1115139,Normal
96.070997,ICMP,192.168.1.230,192.168.1.148,21651,229,797,1030315,Normal
79.4542437,ICMP,192.168.1.47,192.168.1.204,62651,42,345,848637,Attack
82.66776113,ICMP,192.168.1.40,192.168.1.35,23145,99,15,1304799,Normal
35.77588147,ICMP,192.168.1.210,192.168.1.9,5903,823,673,982755,Normal
13.95963345,ICMP,192.168.1.54,192.168.1.6,44540,605,499,706309,Attack
47.93071926,ICMP,192.168.1.171,192.168.1.209,39941,759,452,730400,Attack
55.53337289,TCP,192.168.1.51,192.168.1.230,41276,936,280,745740,
8.481353793,ICMP,192.168.1.159,192.168.1.107,50122,133,868,59947,Attack
65.30673773,TCP,192.168.1.187,192.168.1.159,2154,446,81,192590,Normal
53.64151591,TCP,192.168.1.245,192.168.1.217,14848,484,323,958318,Attack
64.88234341,ICMP,192.168.1.94,192.168.1.35,42814,1,99,536059,Normal
94.27371796,UDP,192.168.1.150,192.168.1.146,1270,901,179,622036,Normal
97.31722061,ICMP,192.168.1.1,192.168.1.50,46840,114,853,1110309,Normal
7.739161728,TCP,192.168.1.7,192.168.1.118,16137,657,709,1075351,Attack
40.41264908,TCP,192.168.1.239,192.168.1.70,25078,200,521,978317,Normal
7.370043797,TCP,192.168.1.93,192.168.1.241,16102,617,789,203841,Normal
29.66863303,UDP,192.168.1.6,192.168.1.96,5012,905,221,161765,Attack
1.785025561,TCP,192.168.1.45,192.168.1.164,58939,565,66,128985,Attack
94.14852658,TCP,192.168.1.162,192.168.1.238,23659,642,985,1032264,Normal
78.67483645,UDP,192.168.1.121,192.168.1.163,51056,981,328,1085289,Normal
16.07419401,TCP,192.168.1.228,192.168.1.62,47348,607,589,1271489,Attack
62.77870728,ICMP,192.168.1.89,192.168.1.122,47239,887,413,202441,Normal
1.820652569,ICMP,192.168.1.80,192.168.1.2,32404,664,249,1327534,Normal
92.38133914,TCP,192.168.1.180,192.168.1.211,56831,784,243,401894,Attack
71.30868378,UDP,192.168.1.122,192.168.1.41,,476,47,45536,Attack
36.45409492,ICMP,192.168.1.234,192.168.1.41,2567,452,597,1000786,Normal
71.67818616,ICMP,192.168.1.173,192.168.1.178,9167,346,235,1051096,Normal
47.12930796,ICMP,192.168.1.31,192.168.1.174,25553,938,806,1209241,Normal
